Transation_ID,Customer_ID,Product_ID,Product_Brand,Product_Description,Product_Amount
114551,4651,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
114552,4652,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
114553,4653,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
114554,4654,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
114555,4655,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
114556,4656,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
114557,4657,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
114558,4658,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
114559,4659,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
114560,4660,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
114561,4661,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
114562,4662,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
114563,4663,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
114564,4664,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
114565,4665,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
114566,4666,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
114567,4667,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
114568,4668,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
114569,4669,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
114570,4670,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
114571,4671,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
114572,4672,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
114573,4673,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
114574,4674,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
114575,4675,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
114576,4676,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
114577,4677,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
114578,4678,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
114579,4679,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
114580,4680,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
114581,4681,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
114582,4682,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
114583,4683,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
114584,4684,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
114585,4685,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
114586,4686,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
114587,4687,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
114588,4688,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
114589,4689,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
114590,4690,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
114591,4691,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
114592,4692,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
114593,4693,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
114594,4694,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
114595,4695,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
114596,4696,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
114597,4697,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
114598,4698,98000,NOKIA ,Nokia Lumia 830 orange,12000
114599,4699,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
114600,4700,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
114601,4701,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
114602,4702,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
114603,4703,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
114604,4704,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
114605,4705,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
114606,4706,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
114607,4707,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
114608,4708,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
114609,4709,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
114610,4710,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
114611,4711,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
114612,4712,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
114613,4713,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
114614,4714,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
114615,4715,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
114616,4716,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
114617,4717,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
114618,4718,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
114619,4719,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
114620,4720,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
114621,4721,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
114622,4722,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
114623,4723,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
114624,4724,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
114625,4725,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
114626,4726,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
114627,4727,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
114628,4728,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
114629,4729,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
114630,4730,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
114631,4731,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
114632,4732,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
114633,4733,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
114634,4734,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
114635,4735,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
114636,4736,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
114637,4737,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
114638,4738,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
114639,4739,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
114640,4740,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
114641,4741,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
114642,4742,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
114643,4743,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
114644,4744,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
114645,4745,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
114646,4746,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
114647,4747,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
114648,4748,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
114649,4749,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
114650,4750,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
114651,4751,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
114652,4752,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
114653,4753,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
114654,4754,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
114655,4755,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
114656,4756,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
114657,4757,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
114658,4758,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
114659,4759,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
114660,4760,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
114661,4761,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
114662,4762,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
114663,4763,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
114664,4764,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
114665,4765,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
114666,4766,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
114667,4767,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
114668,4768,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
114669,4769,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
114670,4770,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
114671,4771,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
114672,4772,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
114673,4773,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
114674,4774,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
114675,4775,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
114676,4776,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
114677,4777,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
114678,4778,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
114679,4779,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
114680,4780,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
114681,4781,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
114682,4782,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
114683,4783,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
114684,4784,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
114685,4785,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
114686,4786,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
114687,4787,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
114688,4788,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
114689,4789,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
114690,4790,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
114691,4791,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
114692,4792,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
114693,4793,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
114694,4794,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
114695,4795,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
114696,4796,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
114697,4797,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
114698,4798,98000,NOKIA ,Nokia Lumia 830 orange,12000
114699,4799,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
114700,4800,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
114701,4801,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
114702,4802,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
114703,4803,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
114704,4804,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
114705,4805,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
114706,4806,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
114707,4807,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
114708,4808,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
114709,4809,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
114710,4810,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
114711,4811,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
114712,4812,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
114713,4813,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
114714,4814,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
114715,4815,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
114716,4816,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
114717,4817,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
114718,4818,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
114719,4819,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
114720,4820,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
114721,4821,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
114722,4822,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
114723,4823,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
114724,4824,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
114725,4825,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
114726,4826,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
114727,4827,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
114728,4828,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
114729,4829,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
114730,4830,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
114731,4831,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
114732,4832,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
114733,4833,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
114734,4834,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
114735,4835,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
114736,4836,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
114737,4837,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
114738,4838,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
114739,4839,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
114740,4840,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
114741,4841,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
114742,4842,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
114743,4843,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
114744,4844,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
114745,4845,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
114746,4846,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
114747,4847,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
114748,4848,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
114749,4849,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
114750,4850,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
114751,4851,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
114752,4852,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
114753,4853,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
114754,4854,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
114755,4855,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
114756,4856,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
114757,4857,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
114758,4858,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
114759,4859,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
114760,4860,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
114761,4861,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
114762,4862,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
114763,4863,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
114764,4864,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
114765,4865,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
114766,4866,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
114767,4867,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
114768,4868,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
114769,4869,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
114770,4870,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
114771,4871,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
114772,4872,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
114773,4873,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
114774,4874,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
114775,4875,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
114776,4876,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
114777,4877,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
114778,4878,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
114779,4879,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
114780,4880,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
114781,4881,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
114782,4882,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
114783,4883,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
114784,4884,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
114785,4885,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
114786,4886,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
114787,4887,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
114788,4888,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
114789,4889,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
114790,4890,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
114791,4891,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
114792,4892,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
114793,4893,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
114794,4894,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
114795,4895,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
114796,4896,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
114797,4897,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
114798,4898,98000,NOKIA ,Nokia Lumia 830 orange,12000
114799,4899,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
114800,4900,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
114801,4901,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
114802,4902,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
114803,4903,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
114804,4904,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
114805,4905,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
114806,4906,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
